,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
sample_1133,21.15,50.673,2431.9,26.818,50.576,2937.2,23.209,73.58800000000001,376.37,302.52,95.06299999999999,77.729,31.163,9.6731,23.541,7.1325,21.288,1.787,30.612,15.094000000000001,19.429000000000002,1.6844,22.54
sample_1134,21.15,51.086999999999996,2428.6,25.444000000000003,51.461999999999996,2933.4,23.246,73.71300000000001,372.66,303.4,94.896,77.422,31.163,9.6731,23.541,7.1325,21.288,1.787,30.612,15.094000000000001,19.429000000000002,1.6844,22.54
sample_1135,21.15,48.591,2426.1,26.441,50.262,2927.7,22.127,73.777,369.08,305.68,94.95200000000001,77.625,31.363000000000003,9.5611,23.096,7.0415,20.581999999999997,1.7863,31.118000000000002,15.129000000000001,19.697,1.9029,22.147
sample_1136,21.15,49.615,2421.9,24.964000000000002,50.721000000000004,2923.7,24.564,73.795,370.55,305.91,94.87899999999999,77.807,31.363000000000003,9.5611,23.096,7.0415,20.581999999999997,1.7863,31.118000000000002,15.129000000000001,19.697,1.9029,22.147
sample_1137,21.15,47.435,2423.7,25.788,50.386,2924.4,23.435,73.828,369.72,308.34,94.86200000000001,78.153,31.961,9.9911,23.401,7.0237,20.641,1.8305,31.343000000000004,15.248,18.768,1.9092,21.66
sample_1138,21.15,50.928999999999995,2426.3,25.685,49.786,2925.1,23.648000000000003,73.895,370.03,310.1,94.62,78.564,31.961,9.9911,23.401,7.0237,20.641,1.8305,31.343000000000004,15.248,18.768,1.9092,21.66
sample_1139,21.15,50.504,2427.3,24.226,49.593999999999994,2925.1,23.691999999999997,73.979,369.48,312.07,94.71,78.273,31.819000000000003,9.7897,23.189,6.9079,19.784000000000002,1.7712,32.400999999999996,15.195,18.785999999999998,1.7371,21.366
sample_1140,21.15,50.244,2428.5,25.099,50.788999999999994,2923.4,23.921999999999997,73.955,369.08,314.75,94.671,78.556,31.819000000000003,9.7897,23.189,6.9079,19.784000000000002,1.7712,32.400999999999996,15.195,18.785999999999998,1.7371,21.366
sample_1141,16.495,51.027,2433.6,26.456999999999997,50.302,2927.9,23.83,73.953,369.4,317.05,94.586,78.452,31.874000000000002,9.744,22.840999999999998,6.8398,20.035999999999998,1.8089,32.510999999999996,15.267999999999999,18.839000000000002,1.845,21.073
sample_1142,16.495,51.336000000000006,2439.1,25.9,49.606,2931.8,24.086,73.898,369.93,319.37,94.404,79.10300000000001,31.874000000000002,9.744,22.840999999999998,6.8398,20.035999999999998,1.8089,32.510999999999996,15.267999999999999,18.839000000000002,1.845,21.073
sample_1143,16.495,50.211000000000006,2449.6,26.146,48.883,2937.5,24.011999999999997,73.911,367.5,323.44,94.339,79.612,32.254,9.6545,22.866999999999997,6.8748,19.188,1.7666,33.347,14.988,19.15,1.577,20.407
sample_1144,16.495,48.196999999999996,2455.0,24.166,50.443999999999996,2942.0,24.533,73.98100000000001,369.14,325.78,94.20100000000001,79.10600000000001,32.254,9.6545,22.866999999999997,6.8748,19.188,1.7666,33.347,14.988,19.15,1.577,20.407
sample_1145,16.495,49.542,2462.5,24.67,49.523,2946.7,21.961,73.949,370.02,329.09,94.213,78.906,32.621,9.7264,23.197,6.8533,19.351,1.8326,33.145,15.225,18.644000000000002,1.7422,19.465999999999998
sample_1146,16.495,49.223,2470.3,25.794,49.036,2953.4,24.429000000000002,73.795,368.66,331.97,94.26899999999999,79.02,32.621,9.7264,23.197,6.8533,19.351,1.8326,33.145,15.225,18.644000000000002,1.7422,19.465999999999998
sample_1147,16.495,49.553999999999995,2481.8,26.454,50.403,2958.7,22.33,73.657,373.0,336.88,94.179,79.23100000000001,33.059,9.3702,23.166,6.9716,19.061,1.7641,33.983000000000004,14.755999999999998,19.28,1.556,18.953
sample_1148,16.495,47.748000000000005,2493.2,27.315,48.981,2966.7,24.09,73.533,374.64,340.48,94.141,79.441,33.059,9.3702,23.166,6.9716,19.061,1.7641,33.983000000000004,14.755999999999998,19.28,1.556,18.953
sample_1149,16.495,50.047,2509.0,25.737,51.836000000000006,2978.3,24.198,73.497,374.94,344.19,94.109,80.075,33.545,9.4114,23.951999999999998,6.6647,18.432000000000002,1.7265,35.14,14.842,19.737000000000002,1.2295,18.458
sample_1150,16.495,47.905,2524.1,26.291999999999998,49.755,2990.5,23.511,73.52600000000001,373.37,346.78,94.03,79.984,33.545,9.4114,23.951999999999998,6.6647,18.432000000000002,1.7265,35.14,14.842,19.737000000000002,1.2295,18.458
sample_1151,16.495,48.663000000000004,2536.3,25.941,49.481,3000.8,21.686999999999998,73.44,370.54,350.02,93.939,79.851,33.764,9.4097,23.951,6.7618,18.316,1.7590000000000001,35.225,14.642999999999999,19.937,1.4169999999999998,17.998
sample_1152,16.495,51.218,2546.5,25.793000000000003,49.742,3009.8,22.747,73.309,374.65,352.28,93.807,79.69800000000001,33.764,9.4097,23.951,6.7618,18.316,1.7590000000000001,35.225,14.642999999999999,19.937,1.4169999999999998,17.998
sample_1153,16.495,49.836000000000006,2559.1,25.294,50.13399999999999,3018.5,23.318,73.101,376.53,355.32,93.897,79.32,34.4,9.2354,24.409000000000002,6.6704,17.277,1.7213,35.692,14.54,20.649,1.3105,17.451
sample_1154,16.495,49.42100000000001,2573.5,23.89,48.49,3030.1,23.653000000000002,72.936,378.07,357.31,93.935,79.835,34.4,9.2354,24.409000000000002,6.6704,17.277,1.7213,35.692,14.54,20.649,1.3105,17.451
sample_1155,16.495,50.086999999999996,2589.3,25.239,49.806000000000004,3042.8,22.671999999999997,72.786,380.91,359.78,93.801,79.678,34.605,9.2758,24.842,6.7297,17.008,1.6686,36.034,14.360999999999999,21.361,1.29,16.578
sample_1156,16.005,50.09,2606.2,25.697,50.277,3058.0,23.491,72.637,375.32,360.98,93.82700000000001,80.016,34.605,9.2758,24.842,6.7297,17.008,1.6686,36.034,14.360999999999999,21.361,1.29,16.578
sample_1157,16.005,49.479,2622.0,21.999000000000002,49.68,3070.5,23.469,72.499,375.78,362.52,93.61399999999999,79.73899999999999,34.922,9.0782,25.66,6.7927,16.604,1.6951,36.501999999999995,14.235999999999999,21.183000000000003,1.0651,16.537
sample_1158,16.005,50.01,2635.0,24.245,50.35,3082.0,22.125,72.369,373.36,363.97,93.79299999999999,79.36399999999999,34.922,9.0782,25.66,6.7927,16.604,1.6951,36.501999999999995,14.235999999999999,21.183000000000003,1.0651,16.537
sample_1159,16.005,50.206,2645.5,25.099,49.323,3091.8,23.763,72.07,375.31,365.38,93.765,79.033,34.782,8.8354,25.894000000000002,6.617999999999999,16.594,1.6342,36.591,14.279000000000002,22.133000000000003,1.3223,15.722000000000001
sample_1160,16.005,48.092,2661.9,25.528000000000002,49.604,3104.9,23.964000000000002,71.788,372.91,365.99,93.81299999999999,79.535,34.782,8.8354,25.894000000000002,6.617999999999999,16.594,1.6342,36.591,14.279000000000002,22.133000000000003,1.3223,15.722000000000001
sample_1161,16.005,48.798,2677.5,24.63,49.144,3117.7,22.006999999999998,71.566,368.09,366.68,93.74,79.30199999999999,34.679,8.9549,26.02,6.4669,16.518,1.6825,36.374,13.85,22.834,1.1551,15.517999999999999
sample_1162,16.005,50.0,2688.4,25.055,49.317,3129.1,23.226999999999997,71.27600000000001,365.94,367.62,93.711,78.67,34.679,8.9549,26.02,6.4669,16.518,1.6825,36.374,13.85,22.834,1.1551,15.517999999999999
sample_1163,16.005,49.183,2702.7,23.892,49.512,3141.1,24.221,70.964,365.52,368.01,93.56299999999999,79.244,34.735,8.6298,26.985,6.6905,16.223,1.5997,36.981,13.68,24.25,1.0147,14.927999999999999
sample_1164,16.005,48.762,2716.9,24.647,49.032,3153.0,23.19,70.74,360.24,368.28,93.383,79.065,34.735,8.6298,26.985,6.6905,16.223,1.5997,36.981,13.68,24.25,1.0147,14.927999999999999
sample_1165,16.005,49.777,2728.1,24.415,48.465,3164.0,22.515,70.52600000000001,357.97,368.43,93.524,78.916,34.643,8.5507,27.094,6.7696,16.362000000000002,1.5587,36.967,13.557,24.566999999999997,1.0608,14.655
sample_1166,16.005,48.784,2735.3,23.871,49.721000000000004,3171.2,23.013,70.25399999999999,351.69,368.81,93.522,78.36,34.643,8.5507,27.094,6.7696,16.362000000000002,1.5587,36.967,13.557,24.566999999999997,1.0608,14.655
sample_1167,16.005,50.367,2745.6,23.116999999999997,47.818999999999996,3178.6,22.601999999999997,69.88600000000001,348.27,368.69,93.59899999999999,78.304,34.353,8.4527,27.076,6.5549,16.352,1.5786,36.783,13.482999999999999,24.858,1.0071,14.537
sample_1168,16.005,50.34,2754.1,24.831999999999997,47.661,3185.9,23.142,69.516,346.38,368.83,93.669,78.168,34.353,8.4527,27.076,6.5549,16.352,1.5786,36.783,13.482999999999999,24.858,1.0071,14.537
sample_1169,16.005,49.976000000000006,2762.4,23.923000000000002,49.306999999999995,3194.2,22.901,69.138,340.94,368.6,93.54299999999999,78.30199999999999,34.85,8.4635,28.033,6.5441,15.493,1.5415,37.323,13.262,25.438000000000002,1.1265,14.200999999999999
sample_1170,16.005,47.571999999999996,2770.2,22.89,48.58,3201.0,22.301,68.883,336.79,367.69,93.398,78.212,34.85,8.4635,28.033,6.5441,15.493,1.5415,37.323,13.262,25.438000000000002,1.1265,14.200999999999999
sample_1171,19.512,47.979,2774.2,23.893,47.908,3206.2,21.97,68.625,326.9,368.16,93.39299999999999,77.74600000000001,34.59,8.3282,27.94,6.6001,15.267999999999999,1.5479,36.83,13.325,26.500999999999998,0.99913,14.466
sample_1172,19.512,51.358999999999995,2779.6,25.01,48.449,3209.3,22.131999999999998,68.26899999999999,319.04,367.65,93.34299999999999,77.824,34.59,8.3282,27.94,6.6001,15.267999999999999,1.5479,36.83,13.325,26.500999999999998,0.99913,14.466
sample_1173,19.512,49.321000000000005,2780.8,24.441,49.078,3212.2,22.119,67.953,311.48,367.02,93.38600000000001,77.627,34.477,8.4169,28.462,6.6405,15.815,1.5083,36.451,13.151,27.12,0.8957200000000001,14.19
sample_1174,19.512,50.715,2781.1,23.729,50.611999999999995,3212.3,22.403000000000002,67.62100000000001,307.23,366.48,93.545,77.252,34.477,8.4169,28.462,6.6405,15.815,1.5083,36.451,13.151,27.12,0.8957200000000001,14.19
sample_1175,19.512,50.224,2783.3,24.557,50.431999999999995,3212.0,23.228,67.283,301.09,365.1,93.51299999999999,77.339,34.341,8.3525,28.473000000000003,6.5855,16.008,1.5323,36.257,13.229000000000001,27.180999999999997,0.94106,14.540999999999999
sample_1176,19.512,50.943999999999996,2781.9,23.92,49.001000000000005,3214.6,22.919,67.029,290.1,364.28,93.573,77.12,34.341,8.3525,28.473000000000003,6.5855,16.008,1.5323,36.257,13.229000000000001,27.180999999999997,0.94106,14.540999999999999
sample_1177,19.512,51.397,2778.8,24.881999999999998,50.381,3210.0,22.250999999999998,66.704,282.73,363.89,93.699,76.67699999999999,34.134,8.3955,28.499000000000002,6.8115,15.809000000000001,1.4873,35.46,12.958,27.083000000000002,0.90028,14.159
sample_1178,19.512,50.056000000000004,2774.2,23.0,49.379,3207.9,24.108,66.35600000000001,274.88,362.85,93.70299999999999,76.695,34.134,8.3955,28.499000000000002,6.8115,15.809000000000001,1.4873,35.46,12.958,27.083000000000002,0.90028,14.159
sample_1179,19.512,50.285,2773.8,24.31,49.19,3205.1,23.747,66.028,268.54,361.57,93.906,76.959,33.695,8.3501,28.936,6.8086,16.005,1.5397,35.481,13.196,27.274,1.025,14.017999999999999
sample_1180,19.512,49.667,2770.5,23.945999999999998,47.145,3203.8,23.063000000000002,65.757,258.69,360.37,93.984,76.78,33.695,8.3501,28.936,6.8086,16.005,1.5397,35.481,13.196,27.274,1.025,14.017999999999999
sample_1181,19.512,49.18600000000001,2765.9,24.378,49.626999999999995,3201.4,22.641,65.5,250.5,359.27,94.177,76.635,33.31,8.4213,28.903000000000002,6.8244,15.823,1.5047,35.54,13.033,27.701,0.93878,14.932
sample_1182,19.512,50.318000000000005,2759.7,23.467,50.419,3197.0,23.487,65.28,243.96,358.09,94.14,76.73100000000001,33.31,8.4213,28.903000000000002,6.8244,15.823,1.5047,35.54,13.033,27.701,0.93878,14.932
sample_1183,19.512,49.00899999999999,2754.7,26.081,47.236999999999995,3193.4,22.493000000000002,65.057,236.98,356.54,94.291,76.73899999999999,32.762,8.3624,28.818,6.553,16.414,1.5209,34.421,13.165,27.819000000000003,1.03,14.661
sample_1184,19.512,50.068000000000005,2750.5,23.853,48.268,3188.8,21.654,64.846,227.78,354.55,94.402,76.589,32.762,8.3624,28.818,6.553,16.414,1.5209,34.421,13.165,27.819000000000003,1.03,14.661
sample_1185,19.512,50.093,2738.8,25.24,49.181000000000004,3183.1,21.938000000000002,64.596,219.56,353.6,94.32700000000001,75.693,32.074,8.4643,29.118000000000002,7.0209,16.922,1.5014,34.178000000000004,13.216,28.026999999999997,1.0905,15.067
sample_1186,20.000999999999998,48.596000000000004,2726.8,25.156,50.5,3174.2,22.076999999999998,64.333,211.12,351.86,94.40299999999999,75.827,32.074,8.4643,29.118000000000002,7.0209,16.922,1.5014,34.178000000000004,13.216,28.026999999999997,1.0905,15.067
sample_1187,20.000999999999998,50.475,2718.4,23.938000000000002,49.354,3165.2,22.364,64.066,206.58,350.55,94.671,75.898,32.436,8.4288,28.103,6.9,17.038,1.5366,33.451,13.088,27.923000000000002,0.94637,15.800999999999998
sample_1188,20.000999999999998,49.628,2710.2,23.926,49.522,3159.9,22.349,63.851000000000006,197.89,348.0,94.95200000000001,76.085,32.436,8.4288,28.103,6.9,17.038,1.5366,33.451,13.088,27.923000000000002,0.94637,15.800999999999998
sample_1189,20.000999999999998,49.383,2702.5,26.21,49.422,3153.2,23.741,63.669,189.98,346.45,95.02,76.229,31.768,8.6847,28.377,6.9309,17.783,1.5683,33.053000000000004,13.194,27.959,1.122,16.615
sample_1190,20.000999999999998,51.592,2694.3,27.211,49.857,3149.3,22.506999999999998,63.545,184.52,344.23,95.104,75.919,31.768,8.6847,28.377,6.9309,17.783,1.5683,33.053000000000004,13.194,27.959,1.122,16.615
sample_1191,20.000999999999998,50.104,2684.1,24.278000000000002,49.348,3143.9,22.816,63.396,181.08,342.1,95.196,76.141,31.552,8.5574,27.974,6.792999999999999,18.526,1.5454,32.771,13.582,27.419,0.9666100000000001,17.076
sample_1192,20.000999999999998,51.28,2677.0,24.843000000000004,47.325,3136.4,22.395,63.315,174.47,340.49,95.289,76.206,31.552,8.5574,27.974,6.792999999999999,18.526,1.5454,32.771,13.582,27.419,0.9666100000000001,17.076
sample_1193,20.000999999999998,50.885,2663.8,26.096999999999998,49.093,3128.0,22.366,63.202,169.85,338.5,95.277,75.824,31.438000000000002,8.6168,27.804000000000002,6.7696,18.548,1.5659,32.008,13.552,27.26,0.97545,17.743
sample_1194,20.000999999999998,50.988,2649.4,25.011,49.45,3118.1,22.728,63.081,162.55,335.96,95.417,75.892,31.438000000000002,8.6168,27.804000000000002,6.7696,18.548,1.5659,32.008,13.552,27.26,0.97545,17.743
sample_1195,20.000999999999998,48.843999999999994,2641.5,26.578000000000003,48.285,3111.9,23.429000000000002,62.983000000000004,157.35,333.84,95.50399999999999,75.99,31.127,8.8595,27.52,6.768,18.86,1.5584,32.11,13.302999999999999,26.572,1.0583,17.809
sample_1196,20.000999999999998,52.513000000000005,2633.6,23.648000000000003,51.361999999999995,3105.5,22.43,62.958999999999996,157.34,331.42,95.54299999999999,75.842,31.127,8.8595,27.52,6.768,18.86,1.5584,32.11,13.302999999999999,26.572,1.0583,17.809
sample_1197,20.000999999999998,49.255,2623.6,26.254,49.93600000000001,3100.0,22.182,62.985,152.14,328.69,95.594,76.125,31.066,8.8374,27.912,6.792000000000001,19.642,1.5494,31.398000000000003,13.805,25.816999999999997,0.8418200000000001,18.777
sample_1198,20.000999999999998,51.089,2614.2,26.028000000000002,49.754,3095.4,22.662,63.03,153.21,325.92,95.64,76.301,31.066,8.8374,27.912,6.792000000000001,19.642,1.5494,31.398000000000003,13.805,25.816999999999997,0.8418200000000001,18.777
sample_1199,20.000999999999998,50.788000000000004,2602.3,26.615,49.349,3087.2,21.576,63.056000000000004,147.35,322.86,95.758,75.652,30.287,8.8756,27.366,7.0242,20.072,1.5878,31.033,13.672,25.41,1.0088,19.607
sample_1200,20.000999999999998,52.93600000000001,2592.3,26.2,49.663000000000004,3079.4,22.378,63.023,145.0,320.47,96.01100000000001,75.88,30.287,8.8756,27.366,7.0242,20.072,1.5878,31.033,13.672,25.41,1.0088,19.607
sample_1201,17.559,49.223,2585.4,25.683000000000003,49.873999999999995,3074.4,23.365,63.07899999999999,152.21,318.24,96.083,76.35300000000001,30.548000000000002,8.8753,26.91,6.9487,20.266,1.59,30.406999999999996,13.914000000000001,24.818,1.2393,20.125
sample_1202,17.559,49.183,2579.2,24.249000000000002,48.653999999999996,3072.4,23.241999999999997,63.198,151.79,315.83,96.101,76.131,30.548000000000002,8.8753,26.91,6.9487,20.266,1.59,30.406999999999996,13.914000000000001,24.818,1.2393,20.125
sample_1203,17.559,51.453,2571.4,26.076,51.346000000000004,3068.3,23.128,63.326,154.26,313.76,96.20299999999999,75.898,30.109,9.0026,26.177,6.922000000000001,20.839000000000002,1.6323,29.838,13.867,24.609,1.1483,21.666
sample_1204,17.559,50.503,2568.4,26.184,52.245,3066.1,23.07,63.446999999999996,157.97,311.5,96.20200000000001,76.491,30.109,9.0026,26.177,6.922000000000001,20.839000000000002,1.6323,29.838,13.867,24.609,1.1483,21.666
sample_1205,17.559,49.638000000000005,2565.3,25.38,52.54600000000001,3066.9,22.857,63.64,157.99,309.43,95.999,76.814,29.648000000000003,9.0286,25.574,6.9845,21.781999999999996,1.5929,29.855,13.974,23.627,1.4344,22.333000000000002
sample_1206,17.559,48.191,2560.7,26.359,50.724,3066.3,22.04,63.925,166.28,307.08,96.134,76.709,29.648000000000003,9.0286,25.574,6.9845,21.781999999999996,1.5929,29.855,13.974,23.627,1.4344,22.333000000000002
sample_1207,17.559,49.724,2556.1,24.864,49.05,3061.7,22.013,64.183,170.71,306.03,96.05799999999999,76.431,29.726999999999997,8.972999999999999,25.427,7.0518,22.291999999999998,1.6246,29.284000000000002,14.084000000000001,22.771,1.5558,22.451
sample_1208,17.559,50.132,2549.4,26.878,49.525,3058.7,22.535,64.41,180.23,304.01,96.24700000000001,76.38600000000001,29.726999999999997,8.972999999999999,25.427,7.0518,22.291999999999998,1.6246,29.284000000000002,14.084000000000001,22.771,1.5558,22.451
sample_1209,17.559,50.425,2545.8,25.613000000000003,50.152,3054.9,22.925,64.58800000000001,183.24,303.86,96.09299999999999,76.558,29.634,9.1308,24.741999999999997,6.9285,21.976999999999997,1.6584,29.383000000000003,13.927,22.509,1.6922,23.245
sample_1210,17.559,49.982,2542.0,27.844,49.836000000000006,3051.6,23.013,64.78,187.1,303.14,96.35,76.081,29.634,9.1308,24.741999999999997,6.9285,21.976999999999997,1.6584,29.383000000000003,13.927,22.509,1.6922,23.245
sample_1211,17.559,51.07,2542.7,25.971,50.781000000000006,3052.1,22.789,65.005,202.29,304.14,96.021,76.531,29.741999999999997,9.3185,24.57,7.1963,22.239,1.6780000000000002,29.334,14.024000000000001,21.605,1.6486,23.671999999999997
sample_1212,17.559,49.797,2545.0,28.408,48.431999999999995,3054.4,22.531,65.347,213.04,303.78,96.044,76.822,29.741999999999997,9.3185,24.57,7.1963,22.239,1.6780000000000002,29.334,14.024000000000001,21.605,1.6486,23.671999999999997
sample_1213,17.559,49.103,2544.4,27.636999999999997,51.601000000000006,3053.7,22.308000000000003,65.737,221.14,303.92,95.95299999999999,77.012,29.840999999999998,9.2523,23.461,7.1755,22.805,1.6374,29.539,14.062000000000001,21.090999999999998,1.7083,23.505
sample_1214,17.559,49.957,2544.6,25.94,51.135,3054.2,22.531999999999996,66.12100000000001,229.76,304.16,95.947,76.764,29.840999999999998,9.2523,23.461,7.1755,22.805,1.6374,29.539,14.062000000000001,21.090999999999998,1.7083,23.505
sample_1215,17.559,50.961000000000006,2546.0,25.553,48.716,3054.1,22.018,66.46300000000001,235.22,306.41,95.914,76.931,30.303,9.1159,24.164,7.2587,22.449,1.6615,29.76,13.98,20.354,1.7577,23.425
sample_1216,20.508000000000003,51.165,2544.7,26.787,49.397,3052.7,22.21,66.814,253.85,306.79,95.929,76.865,30.303,9.1159,24.164,7.2587,22.449,1.6615,29.76,13.98,20.354,1.7577,23.425
sample_1217,20.508000000000003,50.501999999999995,2544.8,25.726,50.504,3052.9,22.726999999999997,67.179,264.67,307.51,95.84899999999999,76.80199999999999,30.298000000000002,8.976,23.823,7.2563,22.485,1.6369,29.953000000000003,14.03,20.414,1.7958,24.025
sample_1218,20.508000000000003,50.96,2547.9,27.017,51.318000000000005,3053.2,23.197,67.499,278.06,309.37,95.94,76.961,30.298000000000002,8.976,23.823,7.2563,22.485,1.6369,29.953000000000003,14.03,20.414,1.7958,24.025
sample_1219,20.508000000000003,50.474,2554.6,26.096999999999998,49.97,3057.8,23.029,67.87100000000001,287.8,311.57,95.635,77.926,30.67,9.2083,23.861,7.2611,21.695999999999998,1.6437,30.584,13.950999999999999,20.048,2.0221,23.961
sample_1220,20.508000000000003,48.996,2558.3,26.677,48.685,3062.3,22.469,68.348,297.13,313.04,95.609,77.339,30.67,9.2083,23.861,7.2611,21.695999999999998,1.6437,30.584,13.950999999999999,20.048,2.0221,23.961
sample_1221,20.508000000000003,49.153,2561.6,26.57,48.2,3062.5,22.468000000000004,68.782,310.56,315.31,95.43299999999999,77.278,31.159000000000002,9.1387,23.641,6.9636,22.223000000000003,1.6667,30.677,14.017999999999999,19.503,1.9203,23.928
sample_1222,20.508000000000003,50.692,2563.0,27.12,48.47,3064.2,22.802,69.17,325.73,317.07,95.49600000000001,77.304,31.159000000000002,9.1387,23.641,6.9636,22.223000000000003,1.6667,30.677,14.017999999999999,19.503,1.9203,23.928
sample_1223,20.508000000000003,51.876000000000005,2569.9,26.459,51.507,3065.3,23.264,69.525,336.87,320.46,95.292,77.268,31.406999999999996,8.9852,23.267,7.0748,22.307,1.6521,31.811,14.020999999999999,19.433,1.7779,23.342
sample_1224,20.508000000000003,50.985,2568.8,26.927,49.755,3065.9,24.108,69.895,347.37,321.16,95.084,77.039,31.406999999999996,8.9852,23.267,7.0748,22.307,1.6521,31.811,14.020999999999999,19.433,1.7779,23.342
sample_1225,20.508000000000003,49.8,2573.5,25.665,48.788999999999994,3064.3,22.897,70.19800000000001,360.17,324.97,95.19,77.35300000000001,31.773000000000003,8.9466,22.572,7.0106,21.592,1.7086,31.943,13.987,19.477999999999998,1.7858,22.991999999999997
sample_1226,20.508000000000003,49.74,2576.9,26.377,50.056000000000004,3065.7,23.271,70.508,370.88,326.74,95.007,77.273,31.773000000000003,8.9466,22.572,7.0106,21.592,1.7086,31.943,13.987,19.477999999999998,1.7858,22.991999999999997
sample_1227,20.508000000000003,49.906000000000006,2583.0,27.179000000000002,52.481,3069.4,23.658,70.829,382.99,329.92,94.993,77.633,32.441,9.0065,23.129,7.1592,21.057,1.6829,32.694,14.044,19.343,1.6611,22.944000000000003
sample_1228,20.508000000000003,52.383,2588.5,24.928,49.516000000000005,3074.3,22.0,71.186,391.85,332.04,94.875,77.77199999999999,32.441,9.0065,23.129,7.1592,21.057,1.6829,32.694,14.044,19.343,1.6611,22.944000000000003
sample_1229,20.508000000000003,50.476000000000006,2595.0,24.989,47.873999999999995,3076.7,23.250999999999998,71.528,398.77,334.16,94.845,77.88,33.074,8.9298,23.148000000000003,7.0434,20.7,1.6717,32.777,14.038,19.18,1.5952,21.88
sample_1230,20.508000000000003,49.858000000000004,2602.6,27.89,48.577,3080.1,23.423000000000002,71.779,397.19,337.78,94.805,77.74,33.074,8.9298,23.148000000000003,7.0434,20.7,1.6717,32.777,14.038,19.18,1.5952,21.88
sample_1231,19.844,51.243,2606.5,24.845,50.997,3083.1,22.394000000000002,71.844,398.38,339.22,94.81700000000001,77.47399999999999,32.759,9.1069,23.037,6.9498,20.730999999999998,1.7174,33.898,13.809000000000001,19.739,1.4018,21.776
sample_1232,19.844,51.92100000000001,2611.3,26.109,50.053999999999995,3085.8,22.586,71.77600000000001,400.85,341.7,94.735,77.46300000000001,32.759,9.1069,23.037,6.9498,20.730999999999998,1.7174,33.898,13.809000000000001,19.739,1.4018,21.776
sample_1233,19.844,51.566,2621.5,25.188000000000002,49.016999999999996,3091.4,23.0,71.66199999999999,399.56,344.19,94.759,77.703,33.508,8.9057,23.668000000000003,6.9655,20.278,1.6832,34.421,13.794,19.483,1.4553,21.119
sample_1234,19.844,49.717,2630.5,27.448,51.798,3098.7,22.680999999999997,71.62899999999999,403.08,346.01,94.462,77.972,33.508,8.9057,23.668000000000003,6.9655,20.278,1.6832,34.421,13.794,19.483,1.4553,21.119
sample_1235,19.844,47.287,2641.1,25.715999999999998,50.626000000000005,3105.4,23.381,71.64399999999999,402.3,348.84,94.40899999999999,78.432,33.227,8.947000000000001,24.16,6.6757,20.18,1.6802,34.972,13.700999999999999,19.582,1.4348,20.383
sample_1236,19.844,49.003,2648.7,24.715,48.049,3111.7,21.724,71.65899999999999,400.49,350.39,94.37100000000001,77.962,33.227,8.947000000000001,24.16,6.6757,20.18,1.6802,34.972,13.700999999999999,19.582,1.4348,20.383
sample_1237,19.844,49.446999999999996,2656.2,25.427,48.537,3116.0,24.0,71.571,400.77,352.69,94.243,77.355,33.826,8.7871,24.379,6.8088,19.495,1.6975,35.52,13.706,20.199,1.2696,19.97
sample_1238,19.844,50.144,2663.1,25.423000000000002,49.621,3121.4,23.088,71.438,405.6,354.73,94.008,77.832,33.826,8.7871,24.379,6.8088,19.495,1.6975,35.52,13.706,20.199,1.2696,19.97
sample_1239,19.844,49.494,2670.7,25.159000000000002,49.486999999999995,3125.0,22.46,71.347,403.68,356.41,94.22399999999999,77.618,34.292,8.6225,24.505,6.6018,19.154,1.7169,35.669000000000004,13.618,21.116,1.2851,19.709
sample_1240,19.844,51.93,2680.9,25.261999999999997,49.732,3130.7,22.203000000000003,71.255,405.02,358.45,93.993,78.025,34.292,8.6225,24.505,6.6018,19.154,1.7169,35.669000000000004,13.618,21.116,1.2851,19.709
sample_1241,19.844,51.236000000000004,2687.2,25.868000000000002,50.794,3137.3,22.794,71.17699999999999,407.98,359.74,94.04799999999999,77.48899999999999,34.078,8.7535,24.518,6.9481,18.06,1.6604,36.015,13.572000000000001,21.174,1.2517,18.695
sample_1242,19.844,49.47,2695.2,25.096,49.321000000000005,3143.4,24.217,71.101,410.12,360.93,93.79700000000001,77.774,34.078,8.7535,24.518,6.9481,18.06,1.6604,36.015,13.572000000000001,21.174,1.2517,18.695
sample_1243,19.844,47.56399999999999,2703.7,24.763,47.792,3150.3,22.743000000000002,71.084,410.73,361.57,94.15299999999999,77.57300000000001,34.129,8.7427,24.641,6.6132,18.213,1.6366,36.96,13.465,21.64,1.1219,18.324
sample_1244,19.844,51.838,2713.5,24.500999999999998,48.044,3158.0,22.473000000000003,71.003,410.48,362.63,93.97200000000001,77.654,34.129,8.7427,24.641,6.6132,18.213,1.6366,36.96,13.465,21.64,1.1219,18.324
sample_1245,19.844,48.511,2722.0,23.447,48.661,3165.3,23.368000000000002,70.919,410.01,364.07,94.094,77.257,34.628,8.5167,25.52,6.7114,18.073,1.6533,36.989000000000004,13.427999999999999,21.934,1.2718,17.418
sample_1246,20.994,49.681999999999995,2731.6,23.587,50.926,3172.4,21.793000000000003,70.782,411.01,365.04,93.811,77.47800000000001,34.628,8.5167,25.52,6.7114,18.073,1.6533,36.989000000000004,13.427999999999999,21.934,1.2718,17.418
