,y1,x1,x2,x3,x4,x5
sample_9106,0.0751,0.33,0.358,0.495,0.723,0.591
sample_9107,0.0751,0.332,0.34299999999999997,0.494,0.7340000000000001,0.598
sample_9108,0.0751,0.335,0.327,0.48700000000000004,0.753,0.611
sample_9109,0.0751,0.32899999999999996,0.317,0.47700000000000004,0.7020000000000001,0.617
sample_9110,0.0751,0.326,0.314,0.47600000000000003,0.6970000000000001,0.61
sample_9111,0.0751,0.326,0.33799999999999997,0.47200000000000003,0.73,0.608
sample_9112,0.0751,0.33,0.349,0.45799999999999996,0.716,0.612
sample_9113,0.0751,0.33399999999999996,0.331,0.449,0.733,0.61
sample_9114,0.0751,0.33899999999999997,0.344,0.444,0.7140000000000001,0.599
sample_9115,0.0751,0.33899999999999997,0.366,0.441,0.7070000000000001,0.591
sample_9116,0.0751,0.33399999999999996,0.361,0.43799999999999994,0.748,0.593
sample_9117,0.0751,0.33299999999999996,0.336,0.433,0.721,0.602
sample_9118,0.0751,0.33299999999999996,0.336,0.436,0.722,0.607
sample_9119,0.0751,0.33399999999999996,0.33799999999999997,0.43700000000000006,0.75,0.603
sample_9120,0.0751,0.331,0.326,0.436,0.711,0.603
sample_9121,0.0598,0.32899999999999996,0.34,0.44,0.726,0.593
sample_9122,0.0598,0.32799999999999996,0.33399999999999996,0.44299999999999995,0.7559999999999999,0.5920000000000001
sample_9123,0.0598,0.325,0.315,0.43200000000000005,0.725,0.612
sample_9124,0.0598,0.327,0.335,0.426,0.721,0.613
sample_9125,0.0598,0.32799999999999996,0.354,0.429,0.7090000000000001,0.61
sample_9126,0.0598,0.327,0.355,0.423,0.701,0.605
sample_9127,0.0598,0.325,0.348,0.419,0.735,0.603
sample_9128,0.0598,0.324,0.348,0.425,0.7120000000000001,0.607
sample_9129,0.0598,0.327,0.359,0.433,0.705,0.602
sample_9130,0.0598,0.327,0.342,0.429,0.722,0.608
sample_9131,0.0598,0.324,0.325,0.42700000000000005,0.727,0.608
sample_9132,0.0598,0.32299999999999995,0.34299999999999997,0.43,0.754,0.593
sample_9133,0.0598,0.327,0.345,0.43200000000000005,0.7240000000000001,0.594
sample_9134,0.0598,0.325,0.327,0.431,0.7240000000000001,0.604
sample_9135,0.0598,0.32299999999999995,0.33899999999999997,0.425,0.742,0.604
sample_9136,0.0598,0.325,0.34,0.424,0.732,0.603
sample_9137,0.0598,0.32899999999999996,0.34,0.41700000000000004,0.732,0.604
sample_9138,0.0598,0.32799999999999996,0.35100000000000003,0.40399999999999997,0.7390000000000001,0.605
sample_9139,0.0598,0.326,0.336,0.40299999999999997,0.758,0.606
sample_9140,0.0598,0.32799999999999996,0.344,0.408,0.7340000000000001,0.596
sample_9141,0.055999999999999994,0.33,0.33799999999999997,0.40299999999999997,0.715,0.606
sample_9142,0.055999999999999994,0.332,0.332,0.40399999999999997,0.7390000000000001,0.61
sample_9143,0.055999999999999994,0.32899999999999996,0.353,0.41,0.726,0.596
sample_9144,0.055999999999999994,0.325,0.35700000000000004,0.41200000000000003,0.706,0.598
sample_9145,0.055999999999999994,0.324,0.33899999999999997,0.41200000000000003,0.736,0.607
sample_9146,0.055999999999999994,0.326,0.33399999999999996,0.41200000000000003,0.716,0.604
sample_9147,0.055999999999999994,0.324,0.344,0.414,0.71,0.603
sample_9148,0.055999999999999994,0.324,0.34600000000000003,0.413,0.742,0.603
sample_9149,0.055999999999999994,0.32899999999999996,0.34600000000000003,0.409,0.737,0.606
sample_9150,0.055999999999999994,0.327,0.32899999999999996,0.40399999999999997,0.74,0.614
sample_9151,0.055999999999999994,0.32799999999999996,0.336,0.402,0.716,0.607
sample_9152,0.055999999999999994,0.33299999999999996,0.32899999999999996,0.40399999999999997,0.727,0.604
sample_9153,0.055999999999999994,0.33399999999999996,0.327,0.41100000000000003,0.728,0.603
sample_9154,0.055999999999999994,0.335,0.341,0.418,0.7140000000000001,0.602
sample_9155,0.055999999999999994,0.337,0.34700000000000003,0.413,0.726,0.599
sample_9156,0.055999999999999994,0.34,0.348,0.40700000000000003,0.7390000000000001,0.601
sample_9157,0.055999999999999994,0.34299999999999997,0.345,0.415,0.77,0.605
sample_9158,0.055999999999999994,0.348,0.341,0.423,0.779,0.6
sample_9159,0.055999999999999994,0.354,0.331,0.435,0.748,0.597
sample_9160,0.055999999999999994,0.361,0.353,0.455,0.7190000000000001,0.59
sample_9161,0.124,0.36,0.35100000000000003,0.46399999999999997,0.703,0.598
sample_9162,0.124,0.35100000000000003,0.332,0.47100000000000003,0.706,0.614
sample_9163,0.124,0.345,0.336,0.47100000000000003,0.7509999999999999,0.615
sample_9164,0.124,0.341,0.35700000000000004,0.46799999999999997,0.7390000000000001,0.606
sample_9165,0.124,0.341,0.342,0.469,0.732,0.608
sample_9166,0.124,0.344,0.318,0.46299999999999997,0.757,0.614
sample_9167,0.124,0.35,0.336,0.457,0.737,0.608
sample_9168,0.124,0.355,0.34299999999999997,0.45799999999999996,0.723,0.601
sample_9169,0.124,0.353,0.325,0.455,0.721,0.608
sample_9170,0.124,0.35100000000000003,0.349,0.45,0.6970000000000001,0.602
sample_9171,0.124,0.35100000000000003,0.363,0.45299999999999996,0.725,0.5870000000000001
sample_9172,0.124,0.349,0.337,0.465,0.74,0.599
sample_9173,0.124,0.35,0.33899999999999997,0.47,0.7240000000000001,0.606
sample_9174,0.124,0.348,0.34299999999999997,0.46399999999999997,0.731,0.608
sample_9175,0.124,0.34600000000000003,0.33799999999999997,0.46,0.737,0.608
sample_9176,0.124,0.35,0.354,0.456,0.737,0.603
sample_9177,0.124,0.349,0.34600000000000003,0.45,0.726,0.608
sample_9178,0.124,0.349,0.353,0.45,0.695,0.608
sample_9179,0.124,0.353,0.349,0.449,0.722,0.612
sample_9180,0.124,0.354,0.33899999999999997,0.447,0.7390000000000001,0.611
sample_9181,0.0688,0.353,0.35200000000000004,0.449,0.7070000000000001,0.595
sample_9182,0.0688,0.35,0.348,0.45299999999999996,0.713,0.595
sample_9183,0.0688,0.34700000000000003,0.33,0.45299999999999996,0.728,0.603
sample_9184,0.0688,0.34600000000000003,0.324,0.452,0.732,0.605
sample_9185,0.0688,0.349,0.344,0.455,0.7390000000000001,0.599
sample_9186,0.0688,0.354,0.358,0.462,0.732,0.59
sample_9187,0.0688,0.35600000000000004,0.358,0.47100000000000003,0.735,0.593
sample_9188,0.0688,0.353,0.354,0.47700000000000004,0.741,0.5920000000000001
sample_9189,0.0688,0.35,0.359,0.48200000000000004,0.747,0.591
sample_9190,0.0688,0.34600000000000003,0.363,0.48100000000000004,0.732,0.593
sample_9191,0.0688,0.34600000000000003,0.341,0.489,0.7170000000000001,0.597
sample_9192,0.0688,0.349,0.342,0.49200000000000005,0.7240000000000001,0.599
sample_9193,0.0688,0.34700000000000003,0.36,0.483,0.738,0.595
sample_9194,0.0688,0.348,0.36,0.48100000000000004,0.7509999999999999,0.597
sample_9195,0.0688,0.35100000000000003,0.36200000000000004,0.483,0.7709999999999999,0.598
sample_9196,0.0688,0.353,0.34600000000000003,0.491,0.75,0.603
sample_9197,0.0688,0.355,0.34299999999999997,0.493,0.7190000000000001,0.598
sample_9198,0.0688,0.35700000000000004,0.353,0.491,0.701,0.599
sample_9199,0.0688,0.35600000000000004,0.327,0.494,0.6970000000000001,0.613
sample_9200,0.0688,0.36,0.32299999999999995,0.499,0.705,0.613
sample_9201,0.0636,0.358,0.344,0.49700000000000005,0.7070000000000001,0.611
sample_9202,0.0636,0.355,0.35,0.489,0.7240000000000001,0.614
sample_9203,0.0636,0.35200000000000004,0.35600000000000004,0.485,0.705,0.604
sample_9204,0.0636,0.354,0.354,0.48700000000000004,0.7020000000000001,0.596
sample_9205,0.0636,0.353,0.32799999999999996,0.488,0.722,0.601
sample_9206,0.0636,0.35600000000000004,0.33,0.48100000000000004,0.7040000000000001,0.608
sample_9207,0.0636,0.35600000000000004,0.358,0.474,0.7120000000000001,0.602
sample_9208,0.0636,0.354,0.36200000000000004,0.475,0.731,0.602
sample_9209,0.0636,0.359,0.332,0.473,0.72,0.611
sample_9210,0.0636,0.358,0.337,0.47100000000000003,0.695,0.607
sample_9211,0.0636,0.355,0.36,0.475,0.7240000000000001,0.591
sample_9212,0.0636,0.353,0.34,0.478,0.7440000000000001,0.594
sample_9213,0.0636,0.345,0.33,0.48200000000000004,0.726,0.607
sample_9214,0.0636,0.34,0.33399999999999996,0.475,0.736,0.605
sample_9215,0.0636,0.33799999999999997,0.34700000000000003,0.46399999999999997,0.7070000000000001,0.6
sample_9216,0.0636,0.33399999999999996,0.363,0.457,0.706,0.593
sample_9217,0.0636,0.342,0.36700000000000005,0.447,0.7240000000000001,0.5920000000000001
sample_9218,0.0636,0.353,0.35100000000000003,0.43799999999999994,0.695,0.6
sample_9219,0.0636,0.35700000000000004,0.325,0.43700000000000006,0.7390000000000001,0.607
sample_9220,0.0636,0.358,0.324,0.444,0.723,0.606
sample_9221,0.0359,0.355,0.353,0.446,0.701,0.595
sample_9222,0.0359,0.355,0.342,0.44299999999999995,0.726,0.599
sample_9223,0.0359,0.354,0.33299999999999996,0.449,0.718,0.599
sample_9224,0.0359,0.35200000000000004,0.34299999999999997,0.451,0.752,0.593
sample_9225,0.0359,0.35,0.325,0.45,0.742,0.601
sample_9226,0.0359,0.348,0.317,0.451,0.738,0.61
sample_9227,0.0359,0.345,0.316,0.441,0.77,0.619
sample_9228,0.0359,0.34600000000000003,0.321,0.425,0.728,0.614
sample_9229,0.0359,0.348,0.33899999999999997,0.418,0.747,0.595
sample_9230,0.0359,0.34700000000000003,0.35200000000000004,0.418,0.728,0.596
sample_9231,0.0359,0.349,0.342,0.42100000000000004,0.721,0.602
sample_9232,0.0359,0.35200000000000004,0.342,0.42,0.76,0.599
sample_9233,0.0359,0.353,0.345,0.415,0.7170000000000001,0.597
sample_9234,0.0359,0.35200000000000004,0.325,0.414,0.757,0.609
sample_9235,0.0359,0.355,0.325,0.418,0.7759999999999999,0.609
sample_9236,0.0359,0.358,0.33399999999999996,0.423,0.75,0.599
sample_9237,0.0359,0.361,0.349,0.42700000000000005,0.7859999999999999,0.595
sample_9238,0.0359,0.36200000000000004,0.365,0.428,0.769,0.596
sample_9239,0.0359,0.36,0.34600000000000003,0.43,0.747,0.605
sample_9240,0.0359,0.35700000000000004,0.34299999999999997,0.441,0.75,0.605
sample_9241,0.0887,0.35600000000000004,0.33899999999999997,0.455,0.742,0.606
sample_9242,0.0887,0.353,0.327,0.45299999999999996,0.763,0.604
sample_9243,0.0887,0.348,0.337,0.447,0.767,0.599
sample_9244,0.0887,0.35100000000000003,0.34,0.44799999999999995,0.765,0.604
sample_9245,0.0887,0.35600000000000004,0.349,0.44799999999999995,0.745,0.602
sample_9246,0.0887,0.35200000000000004,0.332,0.446,0.725,0.607
sample_9247,0.0887,0.35100000000000003,0.32799999999999996,0.447,0.775,0.601
sample_9248,0.0887,0.36,0.355,0.449,0.77,0.593
sample_9249,0.0887,0.366,0.35700000000000004,0.449,0.747,0.594
sample_9250,0.0887,0.368,0.34,0.45399999999999996,0.741,0.605
sample_9251,0.0887,0.36700000000000005,0.34299999999999997,0.46,0.722,0.609
sample_9252,0.0887,0.364,0.33799999999999997,0.47100000000000003,0.765,0.6
sample_9253,0.0887,0.364,0.336,0.483,0.7609999999999999,0.599
sample_9254,0.0887,0.36700000000000005,0.369,0.489,0.737,0.59
sample_9255,0.0887,0.368,0.366,0.483,0.76,0.586
sample_9256,0.0887,0.37,0.341,0.475,0.75,0.596
sample_9257,0.0887,0.366,0.344,0.475,0.73,0.606
sample_9258,0.0887,0.35700000000000004,0.354,0.483,0.738,0.614
sample_9259,0.0887,0.353,0.32799999999999996,0.48700000000000004,0.76,0.621
sample_9260,0.0887,0.35200000000000004,0.321,0.484,0.774,0.615
sample_9261,0.0805,0.35,0.335,0.483,0.762,0.602
sample_9262,0.0805,0.353,0.354,0.475,0.772,0.597
sample_9263,0.0805,0.354,0.363,0.47100000000000003,0.75,0.596
sample_9264,0.0805,0.359,0.365,0.466,0.6990000000000001,0.6
sample_9265,0.0805,0.36200000000000004,0.341,0.46299999999999997,0.6970000000000001,0.609
sample_9266,0.0805,0.36200000000000004,0.33399999999999996,0.46799999999999997,0.6970000000000001,0.604
sample_9267,0.0805,0.364,0.341,0.46799999999999997,0.7070000000000001,0.598
sample_9268,0.0805,0.35700000000000004,0.345,0.465,0.718,0.605
sample_9269,0.0805,0.354,0.359,0.47,0.733,0.6
sample_9270,0.0805,0.354,0.35600000000000004,0.48100000000000004,0.735,0.5920000000000001
sample_9271,0.0805,0.35200000000000004,0.364,0.484,0.73,0.588
sample_9272,0.0805,0.35200000000000004,0.363,0.484,0.746,0.59
sample_9273,0.0805,0.361,0.35600000000000004,0.48,0.737,0.5920000000000001
sample_9274,0.0805,0.365,0.33,0.48,0.7120000000000001,0.605
sample_9275,0.0805,0.35600000000000004,0.32,0.486,0.73,0.617
sample_9276,0.0805,0.35200000000000004,0.332,0.494,0.745,0.609
sample_9277,0.0805,0.353,0.34299999999999997,0.502,0.727,0.606
sample_9278,0.0805,0.358,0.34,0.49700000000000005,0.705,0.609
sample_9279,0.0805,0.363,0.335,0.5,0.722,0.606
sample_9280,0.0805,0.365,0.35600000000000004,0.51,0.728,0.6
sample_9281,0.0931,0.366,0.369,0.517,0.742,0.59
sample_9282,0.0931,0.368,0.354,0.52,0.7340000000000001,0.594
sample_9283,0.0931,0.36700000000000005,0.337,0.526,0.7120000000000001,0.602
sample_9284,0.0931,0.36700000000000005,0.33,0.536,0.703,0.603
sample_9285,0.0931,0.366,0.344,0.542,0.713,0.594
sample_9286,0.0931,0.35700000000000004,0.33899999999999997,0.5429999999999999,0.722,0.594
sample_9287,0.0931,0.355,0.33,0.529,0.726,0.608
sample_9288,0.0931,0.354,0.35,0.511,0.731,0.606
sample_9289,0.0931,0.35700000000000004,0.342,0.505,0.718,0.6
sample_9290,0.0931,0.36200000000000004,0.345,0.5,0.716,0.603
sample_9291,0.0931,0.363,0.368,0.5,0.747,0.593
sample_9292,0.0931,0.359,0.36,0.505,0.746,0.594
sample_9293,0.0931,0.35600000000000004,0.336,0.509,0.72,0.606
sample_9294,0.0931,0.353,0.32299999999999995,0.505,0.723,0.611
sample_9295,0.0931,0.35,0.348,0.504,0.716,0.6
sample_9296,0.0931,0.34700000000000003,0.366,0.501,0.738,0.59
sample_9297,0.0931,0.344,0.34299999999999997,0.49200000000000005,0.747,0.608
sample_9298,0.0931,0.344,0.327,0.484,0.742,0.615
sample_9299,0.0931,0.35,0.34700000000000003,0.478,0.731,0.599
sample_9300,0.0931,0.35600000000000004,0.344,0.47100000000000003,0.713,0.606
sample_9301,0.0309,0.35600000000000004,0.33899999999999997,0.474,0.71,0.606
sample_9302,0.0309,0.35200000000000004,0.354,0.475,0.726,0.5920000000000001
sample_9303,0.0309,0.349,0.355,0.46799999999999997,0.735,0.598
sample_9304,0.0309,0.344,0.349,0.47100000000000003,0.745,0.604
sample_9305,0.0309,0.33899999999999997,0.33,0.46799999999999997,0.74,0.613
sample_9306,0.0309,0.33399999999999996,0.348,0.46,0.7140000000000001,0.617
sample_9307,0.0309,0.332,0.35,0.461,0.7040000000000001,0.61
sample_9308,0.0309,0.33799999999999997,0.33299999999999996,0.461,0.72,0.612
sample_9309,0.0309,0.34600000000000003,0.33299999999999996,0.45299999999999996,0.733,0.611
sample_9310,0.0309,0.348,0.337,0.444,0.73,0.604
sample_9311,0.0309,0.35,0.33,0.44,0.74,0.604
sample_9312,0.0309,0.354,0.319,0.44299999999999995,0.727,0.603
sample_9313,0.0309,0.35,0.34,0.456,0.7290000000000001,0.596
sample_9314,0.0309,0.341,0.35700000000000004,0.47100000000000003,0.741,0.59
sample_9315,0.0309,0.337,0.33899999999999997,0.47200000000000003,0.723,0.599
sample_9316,0.0309,0.336,0.337,0.467,0.718,0.607
sample_9317,0.0309,0.33299999999999996,0.34299999999999997,0.47,0.7490000000000001,0.6
sample_9318,0.0309,0.327,0.336,0.473,0.777,0.598
sample_9319,0.0309,0.322,0.33899999999999997,0.461,0.736,0.603
sample_9320,0.0309,0.315,0.336,0.447,0.718,0.615
sample_9321,0.0638,0.316,0.33799999999999997,0.444,0.726,0.611
sample_9322,0.0638,0.32,0.331,0.445,0.7290000000000001,0.61
sample_9323,0.0638,0.325,0.345,0.445,0.7290000000000001,0.606
sample_9324,0.0638,0.336,0.35700000000000004,0.44,0.732,0.606
sample_9325,0.0638,0.344,0.335,0.43700000000000006,0.742,0.612
sample_9326,0.0638,0.342,0.322,0.43200000000000005,0.74,0.611
sample_9327,0.0638,0.33899999999999997,0.331,0.428,0.741,0.6
sample_9328,0.0638,0.33899999999999997,0.34600000000000003,0.429,0.738,0.599
sample_9329,0.0638,0.344,0.354,0.43200000000000005,0.728,0.601
sample_9330,0.0638,0.345,0.345,0.434,0.713,0.595
sample_9331,0.0638,0.34299999999999997,0.341,0.43700000000000006,0.746,0.6
sample_9332,0.0638,0.341,0.349,0.433,0.759,0.603
sample_9333,0.0638,0.34,0.33399999999999996,0.42700000000000005,0.728,0.609
sample_9334,0.0638,0.342,0.34700000000000003,0.43,0.722,0.607
sample_9335,0.0638,0.34,0.345,0.43700000000000006,0.7340000000000001,0.608
sample_9336,0.0638,0.341,0.332,0.45,0.732,0.605
sample_9337,0.0638,0.337,0.34600000000000003,0.45799999999999996,0.732,0.591
sample_9338,0.0638,0.33399999999999996,0.336,0.46399999999999997,0.732,0.599
sample_9339,0.0638,0.336,0.331,0.466,0.731,0.605
sample_9340,0.0638,0.336,0.341,0.46399999999999997,0.731,0.598
sample_9341,0.109,0.337,0.34600000000000003,0.467,0.738,0.599
sample_9342,0.109,0.33899999999999997,0.342,0.475,0.7390000000000001,0.597
sample_9343,0.109,0.341,0.318,0.478,0.725,0.612
sample_9344,0.109,0.34600000000000003,0.34,0.47700000000000004,0.708,0.61
sample_9345,0.109,0.35200000000000004,0.344,0.474,0.7340000000000001,0.599
sample_9346,0.109,0.34700000000000003,0.336,0.48,0.742,0.602
sample_9347,0.109,0.33799999999999997,0.33799999999999997,0.489,0.737,0.604
sample_9348,0.109,0.33399999999999996,0.33399999999999996,0.491,0.7170000000000001,0.606
sample_9349,0.109,0.33,0.35600000000000004,0.485,0.731,0.606
sample_9350,0.109,0.32299999999999995,0.35,0.474,0.747,0.607
sample_9351,0.109,0.318,0.326,0.47200000000000003,0.7120000000000001,0.612
sample_9352,0.109,0.312,0.325,0.47600000000000003,0.716,0.62
sample_9353,0.109,0.302,0.337,0.47200000000000003,0.731,0.614
sample_9354,0.109,0.295,0.33,0.466,0.7120000000000001,0.609
sample_9355,0.109,0.289,0.33899999999999997,0.45899999999999996,0.715,0.603
sample_9356,0.109,0.248,0.284,0.445,0.755,0.62
sample_9357,0.109,0.20800000000000002,0.18899999999999997,0.43700000000000006,0.76,0.631
sample_9358,0.109,0.215,0.18600000000000003,0.431,0.731,0.615
sample_9359,0.109,0.22399999999999998,0.17800000000000002,0.426,0.72,0.62
sample_9360,0.109,0.23399999999999999,0.175,0.439,0.727,0.607
sample_9361,0.0804,0.243,0.171,0.45899999999999996,0.731,0.601
sample_9362,0.0804,0.247,0.162,0.47200000000000003,0.745,0.603
sample_9363,0.0804,0.24600000000000002,0.187,0.493,0.7240000000000001,0.589
sample_9364,0.0804,0.24600000000000002,0.177,0.507,0.7070000000000001,0.595
sample_9365,0.0804,0.248,0.16699999999999998,0.523,0.74,0.593
sample_9366,0.0804,0.252,0.18,0.54,0.755,0.588
sample_9367,0.0804,0.256,0.183,0.55,0.721,0.599
sample_9368,0.0804,0.259,0.187,0.563,0.7090000000000001,0.593
sample_9369,0.0804,0.261,0.187,0.575,0.7140000000000001,0.585
sample_9370,0.0804,0.263,0.18899999999999997,0.585,0.713,0.583
sample_9371,0.0804,0.265,0.17800000000000002,0.606,0.733,0.6
sample_9372,0.0804,0.267,0.152,0.636,0.738,0.621
sample_9373,0.0804,0.27699999999999997,0.157,0.66,0.7070000000000001,0.609
sample_9374,0.0804,0.289,0.179,0.6729999999999999,0.708,0.599
sample_9375,0.0804,0.29,0.187,0.6890000000000001,0.7120000000000001,0.594
sample_9376,0.0804,0.289,0.17600000000000002,0.7020000000000001,0.705,0.598
sample_9377,0.0804,0.289,0.163,0.7020000000000001,0.736,0.604
sample_9378,0.0804,0.289,0.16899999999999998,0.7190000000000001,0.7240000000000001,0.596
sample_9379,0.0804,0.29,0.16,0.7290000000000001,0.731,0.593
sample_9380,0.0804,0.295,0.15,0.737,0.728,0.596
sample_9381,0.272,0.4,0.259,0.777,0.722,0.585
sample_9382,0.272,0.523,0.418,0.8270000000000001,0.723,0.556
sample_9383,0.272,0.523,0.479,0.84,0.72,0.565
sample_9384,0.272,0.511,0.494,0.848,0.73,0.589
sample_9385,0.272,0.503,0.493,0.841,0.708,0.593
sample_9386,0.272,0.49700000000000005,0.504,0.8240000000000001,0.733,0.607
sample_9387,0.272,0.49,0.522,0.8,0.726,0.615
sample_9388,0.272,0.48700000000000004,0.528,0.7559999999999999,0.708,0.605
sample_9389,0.272,0.486,0.529,0.737,0.723,0.598
sample_9390,0.272,0.484,0.52,0.733,0.728,0.602
sample_9391,0.272,0.486,0.505,0.738,0.711,0.608
sample_9392,0.272,0.485,0.489,0.7340000000000001,0.7070000000000001,0.611
sample_9393,0.272,0.483,0.495,0.727,0.737,0.6
sample_9394,0.272,0.475,0.493,0.721,0.765,0.603
sample_9395,0.272,0.474,0.49,0.7190000000000001,0.752,0.61
sample_9396,0.272,0.484,0.49,0.718,0.73,0.61
sample_9397,0.272,0.49200000000000005,0.507,0.71,0.73,0.607
sample_9398,0.272,0.49700000000000005,0.529,0.695,0.726,0.604
sample_9399,0.272,0.503,0.521,0.6890000000000001,0.745,0.604
sample_9400,0.272,0.503,0.521,0.6890000000000001,0.726,0.598
sample_9401,0.0202,0.491,0.519,0.677,0.745,0.604
sample_9402,0.0202,0.488,0.508,0.6579999999999999,0.764,0.608
sample_9403,0.0202,0.485,0.508,0.642,0.7390000000000001,0.603
sample_9404,0.0202,0.475,0.511,0.631,0.713,0.605
sample_9405,0.0202,0.47200000000000003,0.511,0.624,0.7020000000000001,0.604
sample_9406,0.0202,0.474,0.506,0.629,0.715,0.609
sample_9407,0.0202,0.47,0.515,0.637,0.711,0.605
sample_9408,0.0202,0.465,0.508,0.6409999999999999,0.747,0.597
sample_9409,0.0202,0.467,0.515,0.643,0.759,0.594
sample_9410,0.0202,0.466,0.504,0.642,0.741,0.607
sample_9411,0.0202,0.46399999999999997,0.498,0.648,0.748,0.606
sample_9412,0.0202,0.466,0.51,0.6629999999999999,0.759,0.596
sample_9413,0.0202,0.46299999999999997,0.504,0.672,0.7440000000000001,0.599
sample_9414,0.0202,0.457,0.493,0.675,0.743,0.608
sample_9415,0.0202,0.452,0.514,0.655,0.74,0.608
sample_9416,0.0202,0.451,0.516,0.623,0.72,0.616
sample_9417,0.0202,0.451,0.512,0.605,0.7240000000000001,0.617
sample_9418,0.0202,0.45299999999999996,0.527,0.591,0.757,0.601
sample_9419,0.0202,0.456,0.527,0.565,0.737,0.603
sample_9420,0.0202,0.45799999999999996,0.521,0.544,0.7190000000000001,0.606
sample_9421,0.00859,0.461,0.522,0.539,0.7290000000000001,0.606
sample_9422,0.00859,0.45899999999999996,0.512,0.537,0.737,0.596
sample_9423,0.00859,0.457,0.502,0.53,0.742,0.593
sample_9424,0.00859,0.456,0.5,0.525,0.7290000000000001,0.597
sample_9425,0.00859,0.45899999999999996,0.518,0.521,0.718,0.601
sample_9426,0.00859,0.462,0.529,0.516,0.7190000000000001,0.604
sample_9427,0.00859,0.46299999999999997,0.517,0.508,0.723,0.6
sample_9428,0.00859,0.466,0.528,0.501,0.7120000000000001,0.593
sample_9429,0.00859,0.46299999999999997,0.521,0.49700000000000005,0.732,0.601
sample_9430,0.00859,0.46299999999999997,0.499,0.496,0.733,0.61
sample_9431,0.00859,0.461,0.494,0.49200000000000005,0.773,0.61
sample_9432,0.00859,0.46,0.491,0.495,0.7759999999999999,0.607
sample_9433,0.00859,0.46399999999999997,0.499,0.503,0.758,0.604
sample_9434,0.00859,0.474,0.515,0.504,0.722,0.598
sample_9435,0.00859,0.479,0.527,0.511,0.701,0.59
sample_9436,0.00859,0.47700000000000004,0.523,0.522,0.725,0.591
sample_9437,0.00859,0.47600000000000003,0.518,0.523,0.7390000000000001,0.594
sample_9438,0.00859,0.47600000000000003,0.51,0.526,0.7490000000000001,0.602
sample_9439,0.00859,0.47200000000000003,0.495,0.534,0.746,0.606
sample_9440,0.00859,0.473,0.515,0.5379999999999999,0.7240000000000001,0.598
sample_9441,0.094,0.478,0.525,0.534,0.718,0.603
sample_9442,0.094,0.479,0.517,0.5329999999999999,0.74,0.607
sample_9443,0.094,0.479,0.515,0.5379999999999999,0.736,0.605
sample_9444,0.094,0.48200000000000004,0.521,0.544,0.7390000000000001,0.596
sample_9445,0.094,0.488,0.513,0.5529999999999999,0.7440000000000001,0.594
sample_9446,0.094,0.491,0.508,0.561,0.737,0.607
sample_9447,0.094,0.49200000000000005,0.522,0.569,0.713,0.606
sample_9448,0.094,0.493,0.5,0.583,0.736,0.608
sample_9449,0.094,0.494,0.509,0.585,0.747,0.605
sample_9450,0.094,0.495,0.52,0.5820000000000001,0.726,0.604
sample_9451,0.094,0.499,0.501,0.58,0.736,0.611
sample_9452,0.094,0.504,0.509,0.579,0.738,0.601
sample_9453,0.094,0.505,0.527,0.586,0.7390000000000001,0.591
sample_9454,0.094,0.504,0.524,0.601,0.722,0.585
sample_9455,0.094,0.504,0.522,0.609,0.71,0.589
sample_9456,0.094,0.507,0.513,0.612,0.723,0.599
sample_9457,0.094,0.503,0.508,0.624,0.722,0.601
sample_9458,0.094,0.502,0.513,0.636,0.7170000000000001,0.605
sample_9459,0.094,0.506,0.502,0.632,0.725,0.613
sample_9460,0.094,0.505,0.49200000000000005,0.628,0.743,0.62
sample_9461,0.0842,0.502,0.509,0.633,0.733,0.612
sample_9462,0.0842,0.5,0.516,0.63,0.732,0.603
sample_9463,0.0842,0.504,0.509,0.627,0.7290000000000001,0.596
sample_9464,0.0842,0.503,0.489,0.622,0.735,0.608
sample_9465,0.0842,0.444,0.43700000000000006,0.611,0.741,0.617
sample_9466,0.0842,0.386,0.39,0.596,0.7490000000000001,0.6
sample_9467,0.0842,0.392,0.363,0.5920000000000001,0.745,0.604
sample_9468,0.0842,0.395,0.348,0.589,0.732,0.614
sample_9469,0.0842,0.396,0.325,0.595,0.7290000000000001,0.616
sample_9470,0.0842,0.39,0.33799999999999997,0.612,0.753,0.603
sample_9471,0.0842,0.38299999999999995,0.344,0.629,0.74,0.608
sample_9472,0.0842,0.374,0.342,0.636,0.735,0.607
sample_9473,0.0842,0.366,0.354,0.637,0.74,0.597
sample_9474,0.0842,0.37,0.33299999999999996,0.635,0.732,0.606
sample_9475,0.0842,0.37799999999999995,0.336,0.627,0.703,0.612
sample_9476,0.0842,0.386,0.33299999999999996,0.63,0.727,0.611
sample_9477,0.0842,0.389,0.34,0.643,0.762,0.601
sample_9478,0.0842,0.392,0.341,0.6579999999999999,0.7290000000000001,0.598
sample_9479,0.0842,0.39299999999999996,0.32,0.6609999999999999,0.7040000000000001,0.605
sample_9480,0.0842,0.39299999999999996,0.34600000000000003,0.66,0.7070000000000001,0.597
sample_9481,0.125,0.39299999999999996,0.35200000000000004,0.664,0.7190000000000001,0.598
sample_9482,0.125,0.39299999999999996,0.326,0.669,0.7559999999999999,0.606
sample_9483,0.125,0.391,0.336,0.675,0.773,0.596
sample_9484,0.125,0.389,0.34,0.6709999999999999,0.723,0.602
sample_9485,0.125,0.386,0.325,0.6659999999999999,0.7240000000000001,0.618
sample_9486,0.125,0.38,0.342,0.67,0.7559999999999999,0.611
